TIME,IP,PORT,TYPE,ERROR
09:11:27,192.168.10.20,38296,tcp,Exception error for port 38296
09:11:27,192.168.10.20,38297,tcp,Exception error for port 38297
09:11:27,192.168.10.20,38298,tcp,Exception error for port 38298
09:11:27,192.168.10.20,38299,tcp,Exception error for port 38299
09:11:27,192.168.10.20,38300,tcp,Exception error for port 38300
09:11:27,192.168.10.20,38301,tcp,Exception error for port 38301
09:11:27,192.168.10.20,38302,tcp,Exception error for port 38302
09:11:27,192.168.10.20,38303,tcp,Exception error for port 38303
09:11:27,192.168.10.20,38304,tcp,Exception error for port 38304
09:11:27,192.168.10.20,38305,tcp,Exception error for port 38305
09:11:27,192.168.10.20,38306,tcp,Exception error for port 38306
09:11:27,192.168.10.20,38307,tcp,Exception error for port 38307
09:11:27,192.168.10.20,38308,tcp,Exception error for port 38308
09:11:27,192.168.10.20,38309,tcp,Exception error for port 38309
09:11:27,192.168.10.20,38310,tcp,Exception error for port 38310
09:11:27,192.168.10.20,38311,tcp,Exception error for port 38311
09:11:27,192.168.10.20,38312,tcp,Exception error for port 38312
09:11:27,192.168.10.20,38313,tcp,Exception error for port 38313
09:11:27,192.168.10.20,38314,tcp,Exception error for port 38314
09:11:27,192.168.10.20,38315,tcp,Exception error for port 38315
09:11:27,192.168.10.20,38316,tcp,Exception error for port 38316
09:11:27,192.168.10.20,38317,tcp,Exception error for port 38317
09:11:27,192.168.10.20,38318,tcp,Exception error for port 38318
09:11:27,192.168.10.20,38319,tcp,Exception error for port 38319
09:11:27,192.168.10.20,38320,tcp,Exception error for port 38320
09:11:27,192.168.10.20,38321,tcp,Exception error for port 38321
09:11:27,192.168.10.20,38322,tcp,Exception error for port 38322
09:11:27,192.168.10.20,38323,tcp,Exception error for port 38323
09:11:27,192.168.10.20,38324,tcp,Exception error for port 38324
09:11:27,192.168.10.20,38325,tcp,Exception error for port 38325
09:11:27,192.168.10.20,38326,tcp,Exception error for port 38326
09:11:27,192.168.10.20,38327,tcp,Exception error for port 38327
09:11:27,192.168.10.20,38328,tcp,Exception error for port 38328
09:11:27,192.168.10.20,38329,tcp,Exception error for port 38329
09:11:27,192.168.10.20,38330,tcp,Exception error for port 38330
09:11:27,192.168.10.20,38331,tcp,Exception error for port 38331
09:11:27,192.168.10.20,38332,tcp,Exception error for port 38332
09:11:27,192.168.10.20,38333,tcp,Exception error for port 38333
09:11:27,192.168.10.20,38334,tcp,Exception error for port 38334
09:11:27,192.168.10.20,38335,tcp,Exception error for port 38335
09:11:27,192.168.10.20,38336,tcp,Exception error for port 38336
09:11:27,192.168.10.20,38337,tcp,Exception error for port 38337
09:11:27,192.168.10.20,38338,tcp,Exception error for port 38338
09:11:27,192.168.10.20,38339,tcp,Exception error for port 38339
09:11:27,192.168.10.20,38340,tcp,Exception error for port 38340
09:11:27,192.168.10.20,38341,tcp,Exception error for port 38341
09:11:27,192.168.10.20,38342,tcp,Exception error for port 38342
09:11:27,192.168.10.20,38343,tcp,Exception error for port 38343
09:11:27,192.168.10.20,38344,tcp,Exception error for port 38344
09:11:27,192.168.10.20,38345,tcp,Exception error for port 38345
09:11:27,192.168.10.20,38346,tcp,Exception error for port 38346
09:11:27,192.168.10.20,38347,tcp,Exception error for port 38347
09:11:27,192.168.10.20,38348,tcp,Exception error for port 38348
09:11:27,192.168.10.20,38349,tcp,Exception error for port 38349
09:11:27,192.168.10.20,38350,tcp,Exception error for port 38350
09:11:27,192.168.10.20,38351,tcp,Exception error for port 38351
09:11:27,192.168.10.20,38352,tcp,Exception error for port 38352
09:11:27,192.168.10.20,38353,tcp,Exception error for port 38353
09:11:27,192.168.10.20,38354,tcp,Exception error for port 38354
09:11:27,192.168.10.20,38355,tcp,Exception error for port 38355
09:11:27,192.168.10.20,38356,tcp,Exception error for port 38356
09:11:27,192.168.10.20,38357,tcp,Exception error for port 38357
09:11:27,192.168.10.20,38358,tcp,Exception error for port 38358
09:11:27,192.168.10.20,38359,tcp,Exception error for port 38359
09:11:27,192.168.10.20,38360,tcp,Exception error for port 38360
09:11:27,192.168.10.20,38361,tcp,Exception error for port 38361
09:11:27,192.168.10.20,38362,tcp,Exception error for port 38362
09:11:27,192.168.10.20,38363,tcp,Exception error for port 38363
09:11:27,192.168.10.20,38364,tcp,Exception error for port 38364
09:11:27,192.168.10.20,38365,tcp,Exception error for port 38365
09:11:27,192.168.10.20,38366,tcp,Exception error for port 38366
09:11:27,192.168.10.20,38367,tcp,Exception error for port 38367
09:11:27,192.168.10.20,38368,tcp,Exception error for port 38368
09:11:27,192.168.10.20,38369,tcp,Exception error for port 38369
09:11:27,192.168.10.20,38370,tcp,Exception error for port 38370
09:11:27,192.168.10.20,38371,tcp,Exception error for port 38371
09:11:27,192.168.10.20,38372,tcp,Exception error for port 38372
09:11:27,192.168.10.20,38373,tcp,Exception error for port 38373
09:11:27,192.168.10.20,38374,tcp,Exception error for port 38374
09:11:27,192.168.10.20,38375,tcp,Exception error for port 38375
09:11:27,192.168.10.20,38376,tcp,Exception error for port 38376
09:11:27,192.168.10.20,38377,tcp,Exception error for port 38377
09:11:27,192.168.10.20,38378,tcp,Exception error for port 38378
09:11:27,192.168.10.20,38379,tcp,Exception error for port 38379
09:11:27,192.168.10.20,38380,tcp,Exception error for port 38380
09:11:27,192.168.10.20,38381,tcp,Exception error for port 38381
09:11:27,192.168.10.20,38382,tcp,Exception error for port 38382
09:11:27,192.168.10.20,38383,tcp,Exception error for port 38383
09:11:27,192.168.10.20,38384,tcp,Exception error for port 38384
09:11:27,192.168.10.20,38385,tcp,Exception error for port 38385
09:11:27,192.168.10.20,38386,tcp,Exception error for port 38386
09:11:27,192.168.10.20,38387,tcp,Exception error for port 38387
09:11:27,192.168.10.20,38388,tcp,Exception error for port 38388
09:11:27,192.168.10.20,38389,tcp,Exception error for port 38389
09:11:27,192.168.10.20,38390,tcp,Exception error for port 38390
09:11:27,192.168.10.20,38391,tcp,Exception error for port 38391
09:11:27,192.168.10.20,38392,tcp,Exception error for port 38392
09:11:27,192.168.10.20,38393,tcp,Exception error for port 38393
09:11:27,192.168.10.20,38394,tcp,Exception error for port 38394
09:11:27,192.168.10.20,38395,tcp,Exception error for port 38395
09:11:27,192.168.10.20,38396,tcp,Exception error for port 38396
09:11:27,192.168.10.20,38397,tcp,Exception error for port 38397
09:11:27,192.168.10.20,38398,tcp,Exception error for port 38398
09:11:27,192.168.10.20,38399,tcp,Exception error for port 38399
09:11:27,192.168.10.20,38400,tcp,Exception error for port 38400
09:11:27,192.168.10.20,38401,tcp,Exception error for port 38401
09:11:27,192.168.10.20,38402,tcp,Exception error for port 38402
09:11:27,192.168.10.20,38403,tcp,Exception error for port 38403
09:11:27,192.168.10.20,38404,tcp,Exception error for port 38404
09:11:27,192.168.10.20,38405,tcp,Exception error for port 38405
09:11:27,192.168.10.20,38406,tcp,Exception error for port 38406
09:11:27,192.168.10.20,38407,tcp,Exception error for port 38407
09:11:27,192.168.10.20,38408,tcp,Exception error for port 38408
09:11:27,192.168.10.20,38409,tcp,Exception error for port 38409
09:11:27,192.168.10.20,38410,tcp,Exception error for port 38410
09:11:27,192.168.10.20,38411,tcp,Exception error for port 38411
09:11:27,192.168.10.20,38412,tcp,Exception error for port 38412
09:11:27,192.168.10.20,38413,tcp,Exception error for port 38413
09:11:27,192.168.10.20,38414,tcp,Exception error for port 38414
09:11:27,192.168.10.20,38415,tcp,Exception error for port 38415
09:11:27,192.168.10.20,38416,tcp,Exception error for port 38416
09:11:27,192.168.10.20,38417,tcp,Exception error for port 38417
09:11:27,192.168.10.20,38418,tcp,Exception error for port 38418
09:11:27,192.168.10.20,38419,tcp,Exception error for port 38419
09:11:27,192.168.10.20,38420,tcp,Exception error for port 38420
09:11:27,192.168.10.20,38421,tcp,Exception error for port 38421
09:11:27,192.168.10.20,38422,tcp,Exception error for port 38422
09:11:27,192.168.10.20,38423,tcp,Exception error for port 38423
09:11:27,192.168.10.20,38424,tcp,Exception error for port 38424
09:11:27,192.168.10.20,38425,tcp,Exception error for port 38425
09:11:27,192.168.10.20,38426,tcp,Exception error for port 38426
09:11:27,192.168.10.20,38427,tcp,Exception error for port 38427
09:11:27,192.168.10.20,38428,tcp,Exception error for port 38428
09:11:27,192.168.10.20,38429,tcp,Exception error for port 38429
09:11:27,192.168.10.20,38430,tcp,Exception error for port 38430
09:11:27,192.168.10.20,38431,tcp,Exception error for port 38431
09:11:27,192.168.10.20,38432,tcp,Exception error for port 38432
09:11:27,192.168.10.20,38433,tcp,Exception error for port 38433
09:11:27,192.168.10.20,38434,tcp,Exception error for port 38434
09:11:27,192.168.10.20,38435,tcp,Exception error for port 38435
09:11:27,192.168.10.20,38436,tcp,Exception error for port 38436
09:11:27,192.168.10.20,38437,tcp,Exception error for port 38437
09:11:27,192.168.10.20,38438,tcp,Exception error for port 38438
09:11:27,192.168.10.20,38439,tcp,Exception error for port 38439
09:11:27,192.168.10.20,38440,tcp,Exception error for port 38440
09:11:27,192.168.10.20,38441,tcp,Exception error for port 38441
09:11:27,192.168.10.20,38442,tcp,Exception error for port 38442
09:11:27,192.168.10.20,38443,tcp,Exception error for port 38443
09:11:27,192.168.10.20,38444,tcp,Exception error for port 38444
09:11:27,192.168.10.20,38445,tcp,Exception error for port 38445
09:11:27,192.168.10.20,38446,tcp,Exception error for port 38446
09:11:27,192.168.10.20,38447,tcp,Exception error for port 38447
09:11:27,192.168.10.20,38448,tcp,Exception error for port 38448
09:11:27,192.168.10.20,38449,tcp,Exception error for port 38449
09:11:27,192.168.10.20,38450,tcp,Exception error for port 38450
09:11:27,192.168.10.20,38451,tcp,Exception error for port 38451
09:11:27,192.168.10.20,38452,tcp,Exception error for port 38452
09:11:27,192.168.10.20,38453,tcp,Exception error for port 38453
09:11:27,192.168.10.20,38454,tcp,Exception error for port 38454
09:11:27,192.168.10.20,38455,tcp,Exception error for port 38455
09:11:27,192.168.10.20,38456,tcp,Exception error for port 38456
09:11:27,192.168.10.20,38457,tcp,Exception error for port 38457
09:11:27,192.168.10.20,38458,tcp,Exception error for port 38458
09:11:27,192.168.10.20,38459,tcp,Exception error for port 38459
09:11:27,192.168.10.20,38460,tcp,Exception error for port 38460
09:11:27,192.168.10.20,38461,tcp,Exception error for port 38461
09:11:27,192.168.10.20,38462,tcp,Exception error for port 38462
09:11:27,192.168.10.20,38463,tcp,Exception error for port 38463
09:11:27,192.168.10.20,38464,tcp,Exception error for port 38464
09:11:27,192.168.10.20,38465,tcp,Exception error for port 38465
09:11:27,192.168.10.20,38466,tcp,Exception error for port 38466
09:11:27,192.168.10.20,38467,tcp,Exception error for port 38467
09:11:27,192.168.10.20,38468,tcp,Exception error for port 38468
09:11:27,192.168.10.20,38469,tcp,Exception error for port 38469
09:11:27,192.168.10.20,38470,tcp,Exception error for port 38470
09:11:27,192.168.10.20,38471,tcp,Exception error for port 38471
09:11:27,192.168.10.20,38472,tcp,Exception error for port 38472
09:11:27,192.168.10.20,38473,tcp,Exception error for port 38473
09:11:27,192.168.10.20,38474,tcp,Exception error for port 38474
09:11:27,192.168.10.20,38475,tcp,Exception error for port 38475
09:11:27,192.168.10.20,38476,tcp,Exception error for port 38476
09:11:27,192.168.10.20,38477,tcp,Exception error for port 38477
09:11:27,192.168.10.20,38478,tcp,Exception error for port 38478
09:11:27,192.168.10.20,38479,tcp,Exception error for port 38479
09:11:27,192.168.10.20,38480,tcp,Exception error for port 38480
09:11:27,192.168.10.20,38481,tcp,Exception error for port 38481
09:11:27,192.168.10.20,38482,tcp,Exception error for port 38482
09:11:27,192.168.10.20,38483,tcp,Exception error for port 38483
09:11:27,192.168.10.20,38484,tcp,Exception error for port 38484
09:11:27,192.168.10.20,38485,tcp,Exception error for port 38485
09:11:27,192.168.10.20,38486,tcp,Exception error for port 38486
09:11:27,192.168.10.20,38487,tcp,Exception error for port 38487
09:11:27,192.168.10.20,38488,tcp,Exception error for port 38488
09:11:27,192.168.10.20,38489,tcp,Exception error for port 38489
09:11:27,192.168.10.20,38490,tcp,Exception error for port 38490
09:11:27,192.168.10.20,38491,tcp,Exception error for port 38491
09:11:27,192.168.10.20,38492,tcp,Exception error for port 38492
09:11:27,192.168.10.20,38493,tcp,Exception error for port 38493
09:11:27,192.168.10.20,38494,tcp,Exception error for port 38494
09:11:27,192.168.10.20,38495,tcp,Exception error for port 38495
09:11:27,192.168.10.20,38496,tcp,Exception error for port 38496
09:11:27,192.168.10.20,38497,tcp,Exception error for port 38497
09:11:27,192.168.10.20,38498,tcp,Exception error for port 38498
09:11:27,192.168.10.20,38499,tcp,Exception error for port 38499
09:11:27,192.168.10.20,38500,tcp,Exception error for port 38500
09:11:27,192.168.10.20,38501,tcp,Exception error for port 38501
09:11:27,192.168.10.20,38502,tcp,Exception error for port 38502
09:11:27,192.168.10.20,38503,tcp,Exception error for port 38503
09:11:27,192.168.10.20,38504,tcp,Exception error for port 38504
09:11:27,192.168.10.20,38505,tcp,Exception error for port 38505
09:11:27,192.168.10.20,38506,tcp,Exception error for port 38506
09:11:27,192.168.10.20,38507,tcp,Exception error for port 38507
09:11:27,192.168.10.20,38508,tcp,Exception error for port 38508
09:11:27,192.168.10.20,38509,tcp,Exception error for port 38509
09:11:27,192.168.10.20,38510,tcp,Exception error for port 38510
09:11:27,192.168.10.20,38511,tcp,Exception error for port 38511
09:11:27,192.168.10.20,38512,tcp,Exception error for port 38512
09:11:27,192.168.10.20,38513,tcp,Exception error for port 38513
09:11:27,192.168.10.20,38514,tcp,Exception error for port 38514
09:11:27,192.168.10.20,38515,tcp,Exception error for port 38515
09:11:27,192.168.10.20,38516,tcp,Exception error for port 38516
09:11:27,192.168.10.20,38517,tcp,Exception error for port 38517
09:11:27,192.168.10.20,38518,tcp,Exception error for port 38518
09:11:27,192.168.10.20,38519,tcp,Exception error for port 38519
09:11:27,192.168.10.20,38520,tcp,Exception error for port 38520
09:11:27,192.168.10.20,38521,tcp,Exception error for port 38521
09:11:27,192.168.10.20,38522,tcp,Exception error for port 38522
09:11:27,192.168.10.20,38523,tcp,Exception error for port 38523
09:11:27,192.168.10.20,38524,tcp,Exception error for port 38524
09:11:27,192.168.10.20,38525,tcp,Exception error for port 38525
09:11:27,192.168.10.20,38526,tcp,Exception error for port 38526
09:11:27,192.168.10.20,38527,tcp,Exception error for port 38527
09:11:27,192.168.10.20,38528,tcp,Exception error for port 38528
09:11:27,192.168.10.20,38529,tcp,Exception error for port 38529
09:11:27,192.168.10.20,38530,tcp,Exception error for port 38530
09:11:27,192.168.10.20,38531,tcp,Exception error for port 38531
09:11:27,192.168.10.20,38532,tcp,Exception error for port 38532
09:11:27,192.168.10.20,38533,tcp,Exception error for port 38533
09:11:27,192.168.10.20,38534,tcp,Exception error for port 38534
09:11:27,192.168.10.20,38535,tcp,Exception error for port 38535
09:11:27,192.168.10.20,38536,tcp,Exception error for port 38536
09:11:27,192.168.10.20,38537,tcp,Exception error for port 38537
09:11:27,192.168.10.20,38538,tcp,Exception error for port 38538
09:11:27,192.168.10.20,38539,tcp,Exception error for port 38539
09:11:27,192.168.10.20,38540,tcp,Exception error for port 38540
09:11:27,192.168.10.20,38541,tcp,Exception error for port 38541
09:11:27,192.168.10.20,38542,tcp,Exception error for port 38542
09:11:27,192.168.10.20,38543,tcp,Exception error for port 38543
09:11:27,192.168.10.20,38544,tcp,Exception error for port 38544
09:11:27,192.168.10.20,38545,tcp,Exception error for port 38545
09:11:27,192.168.10.20,38546,tcp,Exception error for port 38546
09:11:27,192.168.10.20,38547,tcp,Exception error for port 38547
09:11:27,192.168.10.20,38548,tcp,Exception error for port 38548
09:11:27,192.168.10.20,38549,tcp,Exception error for port 38549
09:11:27,192.168.10.20,38550,tcp,Exception error for port 38550
09:11:27,192.168.10.20,38551,tcp,Exception error for port 38551
09:11:27,192.168.10.20,38552,tcp,Exception error for port 38552
09:11:27,192.168.10.20,38553,tcp,Exception error for port 38553
09:11:27,192.168.10.20,38554,tcp,Exception error for port 38554
09:11:27,192.168.10.20,38555,tcp,Exception error for port 38555
09:11:27,192.168.10.20,38556,tcp,Exception error for port 38556
09:11:27,192.168.10.20,38557,tcp,Exception error for port 38557
09:11:27,192.168.10.20,38558,tcp,Exception error for port 38558
09:11:27,192.168.10.20,38559,tcp,Exception error for port 38559
09:11:27,192.168.10.20,38560,tcp,Exception error for port 38560
09:11:27,192.168.10.20,38561,tcp,Exception error for port 38561
09:11:27,192.168.10.20,38562,tcp,Exception error for port 38562
09:11:27,192.168.10.20,38563,tcp,Exception error for port 38563
09:11:27,192.168.10.20,38564,tcp,Exception error for port 38564
09:11:27,192.168.10.20,38565,tcp,Exception error for port 38565
09:11:27,192.168.10.20,38566,tcp,Exception error for port 38566
09:11:27,192.168.10.20,38567,tcp,Exception error for port 38567
09:11:27,192.168.10.20,38568,tcp,Exception error for port 38568
09:11:27,192.168.10.20,38569,tcp,Exception error for port 38569
09:11:27,192.168.10.20,38570,tcp,Exception error for port 38570
09:11:27,192.168.10.20,38571,tcp,Exception error for port 38571
09:11:27,192.168.10.20,38572,tcp,Exception error for port 38572
09:11:27,192.168.10.20,38573,tcp,Exception error for port 38573
09:11:27,192.168.10.20,38574,tcp,Exception error for port 38574
09:11:27,192.168.10.20,38575,tcp,Exception error for port 38575
09:11:27,192.168.10.20,38576,tcp,Exception error for port 38576
09:11:27,192.168.10.20,38577,tcp,Exception error for port 38577
09:11:27,192.168.10.20,38578,tcp,Exception error for port 38578
09:11:27,192.168.10.20,38579,tcp,Exception error for port 38579
09:11:27,192.168.10.20,38580,tcp,Exception error for port 38580
09:11:27,192.168.10.20,38581,tcp,Exception error for port 38581
09:11:27,192.168.10.20,38582,tcp,Exception error for port 38582
09:11:27,192.168.10.20,38583,tcp,Exception error for port 38583
09:11:27,192.168.10.20,38584,tcp,Exception error for port 38584
09:11:27,192.168.10.20,38585,tcp,Exception error for port 38585
09:11:27,192.168.10.20,38586,tcp,Exception error for port 38586
09:11:27,192.168.10.20,38587,tcp,Exception error for port 38587
09:11:27,192.168.10.20,38588,tcp,Exception error for port 38588
09:11:27,192.168.10.20,38589,tcp,Exception error for port 38589
09:11:27,192.168.10.20,38590,tcp,Exception error for port 38590
09:11:27,192.168.10.20,38591,tcp,Exception error for port 38591
09:11:27,192.168.10.20,38592,tcp,Exception error for port 38592
09:11:27,192.168.10.20,38593,tcp,Exception error for port 38593
09:11:27,192.168.10.20,38594,tcp,Exception error for port 38594
09:11:27,192.168.10.20,38595,tcp,Exception error for port 38595
09:11:27,192.168.10.20,38596,tcp,Exception error for port 38596
09:11:27,192.168.10.20,38597,tcp,Exception error for port 38597
09:11:27,192.168.10.20,38598,tcp,Exception error for port 38598
09:11:27,192.168.10.20,38599,tcp,Exception error for port 38599
09:11:27,192.168.10.20,38600,tcp,Exception error for port 38600
09:11:27,192.168.10.20,38601,tcp,Exception error for port 38601
09:11:27,192.168.10.20,38602,tcp,Exception error for port 38602
09:11:27,192.168.10.20,38603,tcp,Exception error for port 38603
09:11:27,192.168.10.20,38604,tcp,Exception error for port 38604
09:11:27,192.168.10.20,38605,tcp,Exception error for port 38605
09:11:27,192.168.10.20,38606,tcp,Exception error for port 38606
09:11:27,192.168.10.20,38607,tcp,Exception error for port 38607
09:11:27,192.168.10.20,38608,tcp,Exception error for port 38608
09:11:27,192.168.10.20,38609,tcp,Exception error for port 38609
09:11:27,192.168.10.20,38610,tcp,Exception error for port 38610
09:11:27,192.168.10.20,38611,tcp,Exception error for port 38611
09:11:27,192.168.10.20,38612,tcp,Exception error for port 38612
09:11:27,192.168.10.20,38613,tcp,Exception error for port 38613
09:11:27,192.168.10.20,38614,tcp,Exception error for port 38614
09:11:27,192.168.10.20,38615,tcp,Exception error for port 38615
09:11:27,192.168.10.20,38616,tcp,Exception error for port 38616
09:11:27,192.168.10.20,38617,tcp,Exception error for port 38617
09:11:27,192.168.10.20,38618,tcp,Exception error for port 38618
09:11:27,192.168.10.20,38619,tcp,Exception error for port 38619
09:11:27,192.168.10.20,38620,tcp,Exception error for port 38620
09:11:27,192.168.10.20,38621,tcp,Exception error for port 38621
09:11:27,192.168.10.20,38622,tcp,Exception error for port 38622
09:11:27,192.168.10.20,38623,tcp,Exception error for port 38623
09:11:27,192.168.10.20,38624,tcp,Exception error for port 38624
09:11:27,192.168.10.20,38625,tcp,Exception error for port 38625
09:11:27,192.168.10.20,38626,tcp,Exception error for port 38626
09:11:27,192.168.10.20,38627,tcp,Exception error for port 38627
09:11:27,192.168.10.20,38628,tcp,Exception error for port 38628
09:11:27,192.168.10.20,38629,tcp,Exception error for port 38629
09:11:27,192.168.10.20,38630,tcp,Exception error for port 38630
09:11:27,192.168.10.20,38631,tcp,Exception error for port 38631
09:11:27,192.168.10.20,38632,tcp,Exception error for port 38632
09:11:27,192.168.10.20,38633,tcp,Exception error for port 38633
09:11:27,192.168.10.20,38634,tcp,Exception error for port 38634
09:11:27,192.168.10.20,38635,tcp,Exception error for port 38635
09:11:27,192.168.10.20,38636,tcp,Exception error for port 38636
09:11:27,192.168.10.20,38637,tcp,Exception error for port 38637
09:11:27,192.168.10.20,38638,tcp,Exception error for port 38638
09:11:27,192.168.10.20,38639,tcp,Exception error for port 38639
09:11:27,192.168.10.20,38640,tcp,Exception error for port 38640
09:11:27,192.168.10.20,38641,tcp,Exception error for port 38641
09:11:27,192.168.10.20,38642,tcp,Exception error for port 38642
09:11:27,192.168.10.20,38643,tcp,Exception error for port 38643
09:11:27,192.168.10.20,38644,tcp,Exception error for port 38644
09:11:27,192.168.10.20,38645,tcp,Exception error for port 38645
09:11:27,192.168.10.20,38646,tcp,Exception error for port 38646
09:11:27,192.168.10.20,38647,tcp,Exception error for port 38647
09:11:27,192.168.10.20,38648,tcp,Exception error for port 38648
09:11:27,192.168.10.20,38649,tcp,Exception error for port 38649
09:11:27,192.168.10.20,38650,tcp,Exception error for port 38650
09:11:27,192.168.10.20,38651,tcp,Exception error for port 38651
09:11:27,192.168.10.20,38652,tcp,Exception error for port 38652
09:11:27,192.168.10.20,38653,tcp,Exception error for port 38653
09:11:27,192.168.10.20,38654,tcp,Exception error for port 38654
09:11:27,192.168.10.20,38655,tcp,Exception error for port 38655
09:11:27,192.168.10.20,38656,tcp,Exception error for port 38656
09:11:27,192.168.10.20,38657,tcp,Exception error for port 38657
09:11:27,192.168.10.20,38658,tcp,Exception error for port 38658
09:11:27,192.168.10.20,38659,tcp,Exception error for port 38659
09:11:27,192.168.10.20,38660,tcp,Exception error for port 38660
09:11:27,192.168.10.20,38661,tcp,Exception error for port 38661
09:11:27,192.168.10.20,38662,tcp,Exception error for port 38662
09:11:27,192.168.10.20,38663,tcp,Exception error for port 38663
09:11:27,192.168.10.20,38664,tcp,Exception error for port 38664
09:11:27,192.168.10.20,38665,tcp,Exception error for port 38665
09:11:27,192.168.10.20,38666,tcp,Exception error for port 38666
09:11:27,192.168.10.20,38667,tcp,Exception error for port 38667
09:11:27,192.168.10.20,38668,tcp,Exception error for port 38668
09:11:27,192.168.10.20,38669,tcp,Exception error for port 38669
09:11:27,192.168.10.20,38670,tcp,Exception error for port 38670
09:11:27,192.168.10.20,38671,tcp,Exception error for port 38671
09:11:27,192.168.10.20,38672,tcp,Exception error for port 38672
09:11:27,192.168.10.20,38673,tcp,Exception error for port 38673
09:11:27,192.168.10.20,38674,tcp,Exception error for port 38674
09:11:27,192.168.10.20,38675,tcp,Exception error for port 38675
09:11:27,192.168.10.20,38676,tcp,Exception error for port 38676
09:11:27,192.168.10.20,38677,tcp,Exception error for port 38677
09:11:27,192.168.10.20,38678,tcp,Exception error for port 38678
09:11:27,192.168.10.20,38679,tcp,Exception error for port 38679
09:11:27,192.168.10.20,38680,tcp,Exception error for port 38680
09:11:27,192.168.10.20,38681,tcp,Exception error for port 38681
09:11:27,192.168.10.20,38682,tcp,Exception error for port 38682
09:11:27,192.168.10.20,38683,tcp,Exception error for port 38683
09:11:27,192.168.10.20,38684,tcp,Exception error for port 38684
09:11:27,192.168.10.20,38685,tcp,Exception error for port 38685
09:11:27,192.168.10.20,38686,tcp,Exception error for port 38686
09:11:27,192.168.10.20,38687,tcp,Exception error for port 38687
09:11:27,192.168.10.20,38688,tcp,Exception error for port 38688
09:11:27,192.168.10.20,38689,tcp,Exception error for port 38689
09:11:27,192.168.10.20,38690,tcp,Exception error for port 38690
09:11:27,192.168.10.20,38691,tcp,Exception error for port 38691
09:11:27,192.168.10.20,38692,tcp,Exception error for port 38692
09:11:27,192.168.10.20,38693,tcp,Exception error for port 38693
09:11:27,192.168.10.20,38694,tcp,Exception error for port 38694
09:11:27,192.168.10.20,38695,tcp,Exception error for port 38695
09:11:27,192.168.10.20,38696,tcp,Exception error for port 38696
09:11:27,192.168.10.20,38697,tcp,Exception error for port 38697
09:11:27,192.168.10.20,38698,tcp,Exception error for port 38698
09:11:27,192.168.10.20,38699,tcp,Exception error for port 38699
09:11:27,192.168.10.20,38700,tcp,Exception error for port 38700
09:11:27,192.168.10.20,38701,tcp,Exception error for port 38701
09:11:27,192.168.10.20,38702,tcp,Exception error for port 38702
09:11:27,192.168.10.20,38703,tcp,Exception error for port 38703
09:11:27,192.168.10.20,38704,tcp,Exception error for port 38704
09:11:27,192.168.10.20,38705,tcp,Exception error for port 38705
09:11:27,192.168.10.20,38706,tcp,Exception error for port 38706
09:11:27,192.168.10.20,38707,tcp,Exception error for port 38707
09:11:27,192.168.10.20,38708,tcp,Exception error for port 38708
09:11:27,192.168.10.20,38709,tcp,Exception error for port 38709
09:11:27,192.168.10.20,38710,tcp,Exception error for port 38710
09:11:27,192.168.10.20,38711,tcp,Exception error for port 38711
09:11:27,192.168.10.20,38712,tcp,Exception error for port 38712
09:11:27,192.168.10.20,38713,tcp,Exception error for port 38713
09:11:27,192.168.10.20,38714,tcp,Exception error for port 38714
09:11:27,192.168.10.20,38715,tcp,Exception error for port 38715
09:11:27,192.168.10.20,38716,tcp,Exception error for port 38716
09:11:27,192.168.10.20,38717,tcp,Exception error for port 38717
09:11:27,192.168.10.20,38718,tcp,Exception error for port 38718
09:11:27,192.168.10.20,38719,tcp,Exception error for port 38719
09:11:27,192.168.10.20,38720,tcp,Exception error for port 38720
09:11:27,192.168.10.20,38721,tcp,Exception error for port 38721
09:11:27,192.168.10.20,38722,tcp,Exception error for port 38722
09:11:27,192.168.10.20,38723,tcp,Exception error for port 38723
09:11:27,192.168.10.20,38724,tcp,Exception error for port 38724
09:11:27,192.168.10.20,38725,tcp,Exception error for port 38725
09:11:27,192.168.10.20,38726,tcp,Exception error for port 38726
09:11:27,192.168.10.20,38727,tcp,Exception error for port 38727
09:11:27,192.168.10.20,38728,tcp,Exception error for port 38728
09:11:27,192.168.10.20,38729,tcp,Exception error for port 38729
09:11:27,192.168.10.20,38730,tcp,Exception error for port 38730
09:11:27,192.168.10.20,38731,tcp,Exception error for port 38731
09:11:27,192.168.10.20,38732,tcp,Exception error for port 38732
09:11:27,192.168.10.20,38733,tcp,Exception error for port 38733
09:11:27,192.168.10.20,38734,tcp,Exception error for port 38734
09:11:27,192.168.10.20,38735,tcp,Exception error for port 38735
09:11:27,192.168.10.20,38736,tcp,Exception error for port 38736
09:11:27,192.168.10.20,38737,tcp,Exception error for port 38737
09:11:27,192.168.10.20,38738,tcp,Exception error for port 38738
09:11:27,192.168.10.20,38739,tcp,Exception error for port 38739
09:11:27,192.168.10.20,38740,tcp,Exception error for port 38740
09:11:27,192.168.10.20,38741,tcp,Exception error for port 38741
09:11:27,192.168.10.20,38742,tcp,Exception error for port 38742
09:11:27,192.168.10.20,38743,tcp,Exception error for port 38743
09:11:27,192.168.10.20,38744,tcp,Exception error for port 38744
09:11:27,192.168.10.20,38745,tcp,Exception error for port 38745
